Number of Records,Session End Date,Session Start Date,Booking,Clickouts,Session,Session End Time,Session Start Time
1,30-12-1899,30-12-1899,0,2,20170503006106,08:11:43,08:08:36
1,30-12-1899,30-12-1899,0,2,20170503004971,08:11:52,08:08:20
1,30-12-1899,30-12-1899,0,2,20170503003093,08:13:08,08:10:26
1,30-12-1899,30-12-1899,0,2,20170503004970,08:13:09,08:10:12
1,30-12-1899,30-12-1899,0,2,20170503005985,08:13:26,08:11:40
1,30-12-1899,30-12-1899,0,2,20170503004928,08:14:05,08:10:17
1,30-12-1899,30-12-1899,0,2,20170503004554,08:14:22,08:11:43
1,30-12-1899,30-12-1899,0,2,20170503005272,08:14:23,08:10:18
1,30-12-1899,30-12-1899,0,2,20170503002329,08:14:31,08:11:17
1,30-12-1899,30-12-1899,0,2,20170503007994,08:14:35,08:11:43
1,30-12-1899,30-12-1899,0,2,20170503007882,08:14:35,08:13:17
1,30-12-1899,30-12-1899,0,2,20170503009204,08:14:56,08:11:29
1,30-12-1899,30-12-1899,0,2,20170503002928,08:15:47,08:11:10
1,30-12-1899,30-12-1899,0,2,20170503004680,08:16:04,08:13:49
1,30-12-1899,30-12-1899,0,2,20170503003786,08:16:05,08:14:04
1,30-12-1899,30-12-1899,0,2,20170503008674,08:16:14,08:12:44
1,30-12-1899,30-12-1899,0,2,20170503001010,08:16:21,08:14:35
1,30-12-1899,30-12-1899,0,2,20170503006962,08:16:35,08:11:48
1,30-12-1899,30-12-1899,0,2,20170503009398,08:16:49,08:13:32
1,30-12-1899,30-12-1899,0,2,20170503005762,08:17:07,08:12:58
1,30-12-1899,30-12-1899,0,2,20170503007241,08:17:33,08:16:08
1,30-12-1899,30-12-1899,0,2,20170503009112,08:17:53,08:15:43
1,30-12-1899,30-12-1899,0,2,20170503004877,08:19:08,08:15:51
1,30-12-1899,30-12-1899,0,2,20170503008737,08:19:13,08:16:45
1,30-12-1899,30-12-1899,0,2,20170503008925,08:19:35,08:16:33
1,30-12-1899,30-12-1899,0,2,20170503005163,08:20:02,08:15:45
1,30-12-1899,30-12-1899,0,2,20170503007370,08:20:08,08:18:15
1,30-12-1899,30-12-1899,0,2,20170503003545,08:20:09,08:15:57
1,30-12-1899,30-12-1899,0,2,20170503008173,08:20:45,08:18:32
1,30-12-1899,30-12-1899,0,2,20170503009401,08:20:59,08:17:24
1,30-12-1899,30-12-1899,0,2,20170503005061,08:21:13,08:17:58
1,30-12-1899,30-12-1899,0,2,20170503007364,08:21:16,08:18:17
1,30-12-1899,30-12-1899,0,2,20170503006806,08:22:27,08:19:07
1,30-12-1899,30-12-1899,0,2,20170503005770,08:22:56,08:21:14
1,30-12-1899,30-12-1899,0,2,20170503002108,08:23:01,08:19:52
1,30-12-1899,30-12-1899,0,2,20170503005279,08:23:48,08:21:52
1,30-12-1899,30-12-1899,0,2,20170503006124,08:24:28,08:22:48
1,30-12-1899,30-12-1899,0,2,20170503009330,08:24:42,08:22:53
1,30-12-1899,30-12-1899,0,2,20170503008981,08:25:17,08:21:37
1,30-12-1899,30-12-1899,0,2,20170503009857,08:26:47,08:24:32
1,30-12-1899,30-12-1899,0,2,20170503002521,08:27:16,08:23:22
1,30-12-1899,30-12-1899,0,2,20170503004061,08:27:36,08:23:03
1,30-12-1899,30-12-1899,0,2,20170503002671,08:27:43,08:25:57
1,30-12-1899,30-12-1899,0,2,20170503009021,08:27:58,08:25:43
1,30-12-1899,30-12-1899,0,2,20170503004363,08:28:59,08:25:03
1,30-12-1899,30-12-1899,0,2,20170503006398,08:29:53,08:27:15
1,30-12-1899,30-12-1899,0,2,20170503007835,08:31:54,08:31:11
1,30-12-1899,30-12-1899,0,2,20170503004084,08:32:03,08:29:18
1,30-12-1899,30-12-1899,0,2,20170503001787,08:33:17,08:29:48
1,30-12-1899,30-12-1899,0,2,20170503003152,08:33:25,08:31:21
1,30-12-1899,30-12-1899,0,2,20170503002746,08:34:25,08:31:15
1,30-12-1899,30-12-1899,0,2,20170503001806,08:35:19,08:32:04
1,30-12-1899,30-12-1899,0,2,20170503008511,08:35:32,08:32:09
1,30-12-1899,30-12-1899,0,2,20170503004469,08:36:12,08:32:00
1,30-12-1899,30-12-1899,0,2,20170503007391,08:37:23,08:32:53
1,30-12-1899,30-12-1899,0,2,20170503001919,08:37:56,08:34:19
1,30-12-1899,30-12-1899,0,2,20170503007967,08:38:03,08:33:58
1,30-12-1899,30-12-1899,0,2,20170503006395,08:38:05,08:36:37
1,30-12-1899,30-12-1899,0,2,20170503009938,08:38:09,08:35:41
1,30-12-1899,30-12-1899,0,2,20170503004002,08:38:10,08:35:48
1,30-12-1899,30-12-1899,0,2,20170503007465,08:38:13,08:36:44
1,30-12-1899,30-12-1899,0,2,20170503008893,08:38:20,08:36:16
1,30-12-1899,30-12-1899,0,2,20170503009196,08:38:50,08:35:02
1,30-12-1899,30-12-1899,0,2,20170503008207,08:38:54,08:35:16
1,30-12-1899,30-12-1899,0,2,20170503006707,08:39:53,08:35:15
1,30-12-1899,30-12-1899,0,2,20170503005150,08:40:17,08:36:35
1,30-12-1899,30-12-1899,0,2,20170503006152,08:41:10,08:38:03
1,30-12-1899,30-12-1899,0,2,20170503007426,08:43:16,08:39:21
1,30-12-1899,30-12-1899,0,2,20170503008171,08:43:37,08:41:20
1,30-12-1899,30-12-1899,0,2,20170503004905,08:44:10,08:41:48
1,30-12-1899,30-12-1899,0,2,20170503001511,08:46:39,08:44:08
1,30-12-1899,30-12-1899,0,2,20170503006811,08:46:56,08:45:01
1,30-12-1899,30-12-1899,0,2,20170503005568,08:47:21,08:45:55
1,30-12-1899,30-12-1899,0,2,20170503004246,08:50:52,08:48:17
1,30-12-1899,30-12-1899,0,2,20170503005564,08:51:55,08:48:38
1,30-12-1899,30-12-1899,0,2,20170503006890,08:52:35,08:51:13
1,30-12-1899,30-12-1899,0,2,20170503001534,08:52:58,08:50:27
1,30-12-1899,30-12-1899,0,2,20170503003858,08:53:10,08:50:14
1,30-12-1899,30-12-1899,0,2,20170503004393,08:53:47,08:49:34
1,30-12-1899,30-12-1899,0,2,20170503002364,08:54:21,08:51:26
1,30-12-1899,30-12-1899,0,2,20170503004862,08:54:24,08:50:37
1,30-12-1899,30-12-1899,0,2,20170503005615,08:54:53,08:51:43
1,30-12-1899,30-12-1899,0,2,20170503005446,08:55:26,08:53:46
1,30-12-1899,30-12-1899,0,2,20170503007002,08:56:38,08:55:31
1,30-12-1899,30-12-1899,0,2,20170503006513,08:58:02,08:53:04
1,30-12-1899,30-12-1899,0,2,20170503005712,08:58:43,08:55:35
1,30-12-1899,30-12-1899,0,2,20170503009773,08:58:55,08:55:14
1,30-12-1899,30-12-1899,0,2,20170503005264,08:58:56,08:56:46
1,30-12-1899,30-12-1899,0,2,20170503003681,09:00:08,08:57:15
1,30-12-1899,30-12-1899,0,2,20170503002550,09:00:35,08:59:13
1,30-12-1899,30-12-1899,0,2,20170503002894,09:01:33,08:57:54
1,30-12-1899,30-12-1899,0,2,20170503003918,09:01:39,09:00:35
1,30-12-1899,30-12-1899,0,2,20170503004413,09:02:07,09:00:38
1,30-12-1899,30-12-1899,0,2,20170503005918,09:02:28,08:57:07
1,30-12-1899,30-12-1899,0,2,20170503001725,09:03:08,09:01:09
1,30-12-1899,30-12-1899,0,2,20170503006384,09:04:23,09:01:00
1,30-12-1899,30-12-1899,0,2,20170503003802,09:04:34,09:03:15
1,30-12-1899,30-12-1899,0,2,20170503008417,09:06:04,09:03:20
1,30-12-1899,30-12-1899,0,2,20170503003363,09:06:47,09:03:27
1,30-12-1899,30-12-1899,0,2,20170503002313,09:06:54,09:04:24
1,30-12-1899,30-12-1899,0,2,20170503004317,09:06:57,09:06:20
1,30-12-1899,30-12-1899,0,2,20170503003876,09:07:31,09:03:39
1,30-12-1899,30-12-1899,0,2,20170503007333,09:07:48,09:04:33
1,30-12-1899,30-12-1899,0,2,20170503002185,09:08:04,09:06:21
1,30-12-1899,30-12-1899,0,2,20170503006245,09:08:51,09:06:16
1,30-12-1899,30-12-1899,0,2,20170503002373,09:08:59,09:07:31
1,30-12-1899,30-12-1899,0,2,20170503002245,09:09:04,09:07:40
1,30-12-1899,30-12-1899,0,2,20170503007593,09:09:13,09:07:05
1,30-12-1899,30-12-1899,0,2,20170503002100,09:09:14,09:06:05
1,30-12-1899,30-12-1899,0,2,20170503004487,09:09:52,09:07:54
1,30-12-1899,30-12-1899,0,2,20170503006270,09:10:38,09:09:08
1,30-12-1899,30-12-1899,0,2,20170503001708,09:11:17,09:09:10
1,30-12-1899,30-12-1899,0,2,20170503003656,09:11:31,09:06:57
1,30-12-1899,30-12-1899,0,2,20170503003999,09:11:48,09:07:33
1,30-12-1899,30-12-1899,0,2,20170503003483,09:11:54,09:07:41
1,30-12-1899,30-12-1899,0,2,20170503008971,09:11:58,09:07:36
1,30-12-1899,30-12-1899,0,2,20170503001936,09:12:03,09:09:35
1,30-12-1899,30-12-1899,0,2,20170503009165,09:12:09,09:10:16
1,30-12-1899,30-12-1899,0,2,20170503007625,09:13:41,09:11:29
1,30-12-1899,30-12-1899,0,2,20170503004001,09:13:49,09:11:03
1,30-12-1899,30-12-1899,0,2,20170503005096,09:14:19,09:10:56
1,30-12-1899,30-12-1899,0,2,20170503003982,09:15:00,09:11:00
1,30-12-1899,30-12-1899,0,2,20170503001647,09:15:32,09:12:23
1,30-12-1899,30-12-1899,0,2,20170503007713,09:16:03,09:13:09
1,30-12-1899,30-12-1899,0,2,20170503003644,09:16:11,09:14:26
1,30-12-1899,30-12-1899,0,2,20170503004379,09:16:44,09:13:40
1,30-12-1899,30-12-1899,0,2,20170503008263,09:17:02,09:13:41
1,30-12-1899,30-12-1899,0,2,20170503009492,09:17:19,09:12:05
1,30-12-1899,30-12-1899,0,2,20170503007797,09:17:21,09:15:37
1,30-12-1899,30-12-1899,0,2,20170503008826,09:17:23,09:12:31
1,30-12-1899,30-12-1899,0,2,20170503005037,09:17:23,09:13:28
1,30-12-1899,30-12-1899,0,2,20170503009281,09:17:25,09:14:31
1,30-12-1899,30-12-1899,0,2,20170503008794,09:18:30,09:13:20
1,30-12-1899,30-12-1899,0,2,20170503001227,09:18:32,09:16:03
1,30-12-1899,30-12-1899,0,2,20170503003844,09:18:32,09:16:46
1,30-12-1899,30-12-1899,0,2,20170503003835,09:18:47,09:18:19
1,30-12-1899,30-12-1899,0,2,20170503002491,09:19:32,09:15:12
1,30-12-1899,30-12-1899,0,2,20170503005588,09:19:48,09:15:15
1,30-12-1899,30-12-1899,0,2,20170503006701,09:20:15,09:16:33
1,30-12-1899,30-12-1899,0,2,20170503007369,09:20:30,09:15:27
1,30-12-1899,30-12-1899,0,2,20170503005687,09:20:37,09:16:00
1,30-12-1899,30-12-1899,0,2,20170503007147,09:20:40,09:18:00
1,30-12-1899,30-12-1899,0,2,20170503004395,09:20:57,09:16:24
1,30-12-1899,30-12-1899,0,2,20170503002381,09:21:02,09:19:53
1,30-12-1899,30-12-1899,0,2,20170503006076,09:21:30,09:18:42
1,30-12-1899,30-12-1899,0,2,20170503004672,09:21:33,09:18:01
1,30-12-1899,30-12-1899,0,2,20170503009285,09:21:36,09:16:39
1,30-12-1899,30-12-1899,0,2,20170503009845,09:21:55,09:20:52
1,30-12-1899,30-12-1899,0,2,20170503008202,09:23:01,09:17:57
1,30-12-1899,30-12-1899,0,2,20170503007946,09:23:12,09:19:18
1,30-12-1899,30-12-1899,0,2,20170503002660,09:23:25,09:22:05
1,30-12-1899,30-12-1899,0,2,20170503001953,09:23:39,09:21:24
1,30-12-1899,30-12-1899,0,2,20170503008875,09:23:59,09:20:50
1,30-12-1899,30-12-1899,0,2,20170503007866,09:24:04,09:21:31
1,30-12-1899,30-12-1899,0,2,20170503004263,09:24:22,09:20:23
1,30-12-1899,30-12-1899,0,2,20170503009521,09:24:29,09:21:05
1,30-12-1899,30-12-1899,0,2,20170503009482,09:25:20,09:21:44
1,30-12-1899,30-12-1899,0,2,20170503005981,09:25:55,09:20:54
1,30-12-1899,30-12-1899,0,2,20170503008232,09:26:31,09:24:20
1,30-12-1899,30-12-1899,0,2,20170503007351,09:27:28,09:24:41
1,30-12-1899,30-12-1899,0,2,20170503006387,09:28:52,09:25:11
1,30-12-1899,30-12-1899,0,2,20170503007791,09:28:58,09:27:16
1,30-12-1899,30-12-1899,0,2,20170503009931,09:29:09,09:27:21
1,30-12-1899,30-12-1899,0,2,20170503006761,09:29:11,09:26:03
1,30-12-1899,30-12-1899,0,2,20170503006085,09:29:28,09:25:03
1,30-12-1899,30-12-1899,0,2,20170503009601,09:30:48,09:26:52
1,30-12-1899,30-12-1899,0,2,20170503008366,09:30:50,09:26:54
1,30-12-1899,30-12-1899,0,2,20170503003009,09:31:06,09:27:16
1,30-12-1899,30-12-1899,0,2,20170503003242,09:32:18,09:31:04
1,30-12-1899,30-12-1899,0,2,20170503002024,09:32:19,09:30:25
1,30-12-1899,30-12-1899,0,2,20170503002101,09:32:41,09:29:44
1,30-12-1899,30-12-1899,0,2,20170503003132,09:32:44,09:28:13
1,30-12-1899,30-12-1899,0,2,20170503002064,09:32:53,09:29:35
1,30-12-1899,30-12-1899,0,2,20170503001801,09:33:39,09:31:59
1,30-12-1899,30-12-1899,0,2,20170503007525,09:33:54,09:32:09
1,30-12-1899,30-12-1899,0,2,20170503003025,09:34:03,09:31:31
1,30-12-1899,30-12-1899,0,2,20170503002821,09:34:06,09:31:39
1,30-12-1899,30-12-1899,0,2,20170503008714,09:34:19,09:29:57
1,30-12-1899,30-12-1899,0,2,20170503003098,09:35:27,09:32:49
1,30-12-1899,30-12-1899,0,2,20170503001622,09:35:30,09:30:53
1,30-12-1899,30-12-1899,0,2,20170503008114,09:35:42,09:32:32
1,30-12-1899,30-12-1899,0,2,20170503005029,09:36:04,09:32:30
1,30-12-1899,30-12-1899,0,2,20170503008122,09:36:18,09:33:33
1,30-12-1899,30-12-1899,0,2,20170503007576,09:36:21,09:34:22
1,30-12-1899,30-12-1899,0,2,20170503009299,09:36:47,09:31:53
1,30-12-1899,30-12-1899,0,2,20170503009138,09:37:11,09:34:07
1,30-12-1899,30-12-1899,0,2,20170503002063,09:37:43,09:34:17
1,30-12-1899,30-12-1899,0,2,20170503008021,09:38:23,09:35:22
1,30-12-1899,30-12-1899,0,2,20170503003833,09:38:50,09:33:48
1,30-12-1899,30-12-1899,0,2,20170503003045,09:39:15,09:35:18
1,30-12-1899,30-12-1899,0,2,20170503005168,09:39:28,09:37:20
1,30-12-1899,30-12-1899,0,2,20170503007685,09:39:34,09:35:54
1,30-12-1899,30-12-1899,0,2,20170503004442,09:39:59,09:36:41
1,30-12-1899,30-12-1899,0,2,20170503002701,09:40:12,09:37:55
1,30-12-1899,30-12-1899,0,2,20170503007133,09:40:27,09:36:34
1,30-12-1899,30-12-1899,0,2,20170503009573,09:41:45,09:38:00
1,30-12-1899,30-12-1899,0,2,20170503004266,09:42:37,09:41:53
1,30-12-1899,30-12-1899,0,2,20170503009854,09:42:41,09:40:40
1,30-12-1899,30-12-1899,0,2,20170503002600,09:43:06,09:42:00
1,30-12-1899,30-12-1899,0,2,20170503001493,09:43:28,09:40:24
1,30-12-1899,30-12-1899,0,2,20170503005964,09:43:34,09:41:10
1,30-12-1899,30-12-1899,0,2,20170503007569,09:44:12,09:41:21
1,30-12-1899,30-12-1899,0,2,20170503001008,09:44:29,09:42:46
1,30-12-1899,30-12-1899,0,2,20170503004939,09:44:44,09:41:18
1,30-12-1899,30-12-1899,0,2,20170503002133,09:44:58,09:40:37
1,30-12-1899,30-12-1899,0,2,20170503005846,09:45:05,09:42:18
1,30-12-1899,30-12-1899,0,2,20170503008125,09:45:21,09:41:08
1,30-12-1899,30-12-1899,0,2,20170503009175,09:46:01,09:43:08
1,30-12-1899,30-12-1899,0,2,20170503006680,09:46:02,09:42:48
1,30-12-1899,30-12-1899,0,2,20170503002408,09:47:23,09:45:06
1,30-12-1899,30-12-1899,0,2,20170503002804,09:47:57,09:43:33
1,30-12-1899,30-12-1899,0,2,20170503002445,09:48:37,09:46:28
1,30-12-1899,30-12-1899,0,2,20170503004121,09:48:43,09:46:01
1,30-12-1899,30-12-1899,0,2,20170503002602,09:49:08,09:43:31
1,30-12-1899,30-12-1899,0,2,20170503005172,09:49:20,09:45:25
1,30-12-1899,30-12-1899,0,2,20170503008119,09:49:48,09:45:48
1,30-12-1899,30-12-1899,0,2,20170503006402,09:49:48,09:47:38
1,30-12-1899,30-12-1899,0,2,20170503007755,09:49:50,09:46:21
1,30-12-1899,30-12-1899,0,2,20170503001798,09:50:56,09:49:11
1,30-12-1899,30-12-1899,0,2,20170503001515,09:51:04,09:48:51
1,30-12-1899,30-12-1899,0,2,20170503003561,09:51:31,09:48:01
1,30-12-1899,30-12-1899,0,2,20170503009257,09:51:46,09:48:00
1,30-12-1899,30-12-1899,0,2,20170503001475,09:52:16,09:49:17
1,30-12-1899,30-12-1899,0,2,20170503008204,09:52:51,09:49:44
1,30-12-1899,30-12-1899,0,2,20170503002724,09:53:59,09:50:49
1,30-12-1899,30-12-1899,0,2,20170503002525,09:55:03,09:51:03
1,30-12-1899,30-12-1899,0,2,20170503007534,09:55:20,09:52:00
1,30-12-1899,30-12-1899,0,2,20170503005278,09:56:44,09:54:03
1,30-12-1899,30-12-1899,0,2,20170503005110,09:57:09,09:54:40
1,30-12-1899,30-12-1899,0,2,20170503005494,09:58:37,09:56:01
1,30-12-1899,30-12-1899,0,2,20170503008465,09:59:15,09:57:34
1,30-12-1899,30-12-1899,0,2,20170503009121,09:59:30,09:55:11
1,30-12-1899,30-12-1899,0,2,20170503001590,09:59:38,09:57:47
1,30-12-1899,30-12-1899,0,2,20170503008691,09:59:55,09:56:13
1,30-12-1899,30-12-1899,0,2,20170503005822,10:00:24,09:57:22
1,30-12-1899,30-12-1899,0,2,20170503001969,10:01:12,09:57:30
1,30-12-1899,30-12-1899,0,2,20170503001258,10:02:09,09:57:53
1,30-12-1899,30-12-1899,0,2,20170503008627,10:02:27,10:01:10
1,30-12-1899,30-12-1899,0,2,20170503009610,10:02:46,10:00:43
1,30-12-1899,30-12-1899,0,2,20170503004961,10:03:33,10:00:32
1,30-12-1899,30-12-1899,0,2,20170503001706,10:03:37,10:00:00
1,30-12-1899,30-12-1899,0,2,20170503004382,10:03:38,10:00:10
1,30-12-1899,30-12-1899,0,2,20170503002210,10:04:07,09:59:58
1,30-12-1899,30-12-1899,0,2,20170503002499,10:04:39,10:01:15
1,30-12-1899,30-12-1899,0,2,20170503009187,10:04:44,10:02:17
1,30-12-1899,30-12-1899,0,2,20170503008062,10:07:46,10:04:48
1,30-12-1899,30-12-1899,0,2,20170503008861,10:10:01,10:06:57
1,30-12-1899,30-12-1899,0,2,20170503005225,10:10:09,10:07:50
1,30-12-1899,30-12-1899,0,2,20170503008542,10:10:29,10:05:44
1,30-12-1899,30-12-1899,0,2,20170503001962,10:10:34,10:08:08
1,30-12-1899,30-12-1899,0,2,20170503001099,10:11:17,10:08:04
1,30-12-1899,30-12-1899,0,2,20170503004044,10:11:58,10:08:48
1,30-12-1899,30-12-1899,0,2,20170503002965,10:11:59,10:09:03
1,30-12-1899,30-12-1899,0,2,20170503009156,10:12:18,10:10:54
1,30-12-1899,30-12-1899,0,2,20170503003005,10:12:46,10:09:21
1,30-12-1899,30-12-1899,0,2,20170503009877,10:12:53,10:09:32
1,30-12-1899,30-12-1899,0,2,20170503009076,10:13:00,10:10:22
1,30-12-1899,30-12-1899,0,2,20170503005633,10:13:12,10:10:34
1,30-12-1899,30-12-1899,0,2,20170503002561,10:14:44,10:12:21
1,30-12-1899,30-12-1899,0,2,20170503002292,10:16:46,10:13:24
1,30-12-1899,30-12-1899,0,2,20170503001827,10:17:25,10:13:49
1,30-12-1899,30-12-1899,0,2,20170503006225,10:17:58,10:14:34
1,30-12-1899,30-12-1899,0,2,20170503004138,10:18:08,10:14:36
1,30-12-1899,30-12-1899,0,2,20170503004792,10:18:19,10:15:44
1,30-12-1899,30-12-1899,0,2,20170503007531,10:18:39,10:14:50
1,30-12-1899,30-12-1899,0,2,20170503008889,10:18:45,10:16:55
1,30-12-1899,30-12-1899,0,2,20170503008404,10:18:55,10:16:32
1,30-12-1899,30-12-1899,0,2,20170503008583,10:18:56,10:15:11
1,30-12-1899,30-12-1899,0,2,20170503005341,10:19:09,10:14:03
1,30-12-1899,30-12-1899,0,2,20170503008209,10:19:14,10:17:00
1,30-12-1899,30-12-1899,0,2,20170503006276,10:19:16,10:15:53
1,30-12-1899,30-12-1899,0,2,20170503005848,10:19:44,10:17:44
1,30-12-1899,30-12-1899,0,2,20170503005779,10:19:46,10:15:12
1,30-12-1899,30-12-1899,0,2,20170503006892,10:19:57,10:16:53
1,30-12-1899,30-12-1899,0,2,20170503002988,10:20:07,10:17:02
1,30-12-1899,30-12-1899,0,2,20170503009053,10:20:25,10:16:02
1,30-12-1899,30-12-1899,0,2,20170503001297,10:20:55,10:16:48
1,30-12-1899,30-12-1899,0,2,20170503003991,10:20:59,10:17:04
1,30-12-1899,30-12-1899,0,2,20170503008391,10:21:04,10:18:46
1,30-12-1899,30-12-1899,0,2,20170503002456,10:21:41,10:18:08
1,30-12-1899,30-12-1899,0,2,20170503006432,10:22:49,10:21:31
1,30-12-1899,30-12-1899,0,2,20170503003255,10:23:13,10:19:44
1,30-12-1899,30-12-1899,0,2,20170503005437,10:23:14,10:20:59
1,30-12-1899,30-12-1899,0,2,20170503005561,10:23:39,10:20:20
1,30-12-1899,30-12-1899,0,2,20170503007149,10:24:35,10:23:51
1,30-12-1899,30-12-1899,0,2,20170503007306,10:24:36,10:21:57
1,30-12-1899,30-12-1899,0,2,20170503009384,10:25:20,10:22:46
1,30-12-1899,30-12-1899,0,2,20170503001027,10:25:57,10:22:49
1,30-12-1899,30-12-1899,0,2,20170503003849,10:27:36,10:25:51
1,30-12-1899,30-12-1899,0,2,20170503009519,10:28:23,10:26:59
1,30-12-1899,30-12-1899,0,2,20170503009814,10:28:43,10:25:11
1,30-12-1899,30-12-1899,0,2,20170503009952,10:30:10,10:28:32
1,30-12-1899,30-12-1899,0,2,20170503008316,10:30:50,10:27:48
1,30-12-1899,30-12-1899,0,2,20170503007857,10:32:23,10:28:27
1,30-12-1899,30-12-1899,0,2,20170503006137,10:32:45,10:30:56
1,30-12-1899,30-12-1899,0,2,20170503004423,10:32:56,10:29:00
1,30-12-1899,30-12-1899,0,2,20170503008418,10:33:14,10:31:49
1,30-12-1899,30-12-1899,0,2,20170503006275,10:33:24,10:30:37
1,30-12-1899,30-12-1899,0,2,20170503002943,10:34:01,10:32:56
1,30-12-1899,30-12-1899,0,2,20170503007739,10:34:11,10:31:25
1,30-12-1899,30-12-1899,0,2,20170503007499,10:34:18,10:31:11
1,30-12-1899,30-12-1899,0,2,20170503009258,10:35:10,10:34:08
1,30-12-1899,30-12-1899,0,2,20170503003831,10:35:22,10:32:34
1,30-12-1899,30-12-1899,0,2,20170503009876,10:36:00,10:32:34
1,30-12-1899,30-12-1899,0,2,20170503005165,10:36:09,10:32:52
1,30-12-1899,30-12-1899,0,2,20170503005407,10:36:27,10:32:57
1,30-12-1899,30-12-1899,0,2,20170503003256,10:37:58,10:35:00
1,30-12-1899,30-12-1899,0,2,20170503005533,10:39:44,10:36:25
1,30-12-1899,30-12-1899,0,2,20170503004583,10:40:38,10:38:41
1,30-12-1899,30-12-1899,0,2,20170503003474,10:40:52,10:35:37
1,30-12-1899,30-12-1899,0,2,20170503003164,10:41:56,10:38:40
1,30-12-1899,30-12-1899,0,2,20170503002031,10:42:13,10:39:16
1,30-12-1899,30-12-1899,0,2,20170503003720,10:44:23,10:40:53
1,30-12-1899,30-12-1899,0,2,20170503007953,10:47:31,10:45:13
1,30-12-1899,30-12-1899,0,2,20170503004065,10:48:40,10:46:09
1,30-12-1899,30-12-1899,0,2,20170503005969,10:49:03,10:46:21
1,30-12-1899,30-12-1899,0,2,20170503001285,10:49:51,10:46:36
1,30-12-1899,30-12-1899,0,2,20170503008999,10:50:03,10:46:43
1,30-12-1899,30-12-1899,0,2,20170503004637,10:51:12,10:47:26
1,30-12-1899,30-12-1899,0,2,20170503009203,10:51:19,10:49:14
1,30-12-1899,30-12-1899,0,2,20170503003704,10:52:03,10:48:18
1,30-12-1899,30-12-1899,0,2,20170503009136,10:52:06,10:50:00
1,30-12-1899,30-12-1899,0,2,20170503001728,10:53:07,10:48:41
1,30-12-1899,30-12-1899,0,2,20170503006460,10:53:11,10:49:19
1,30-12-1899,30-12-1899,0,2,20170503004089,10:53:30,10:51:03
1,30-12-1899,30-12-1899,0,2,20170503005049,10:54:26,10:52:27
1,30-12-1899,30-12-1899,0,2,20170503003657,10:54:49,10:52:09
1,30-12-1899,30-12-1899,0,2,20170503006995,10:54:52,10:51:41
1,30-12-1899,30-12-1899,0,2,20170503009045,10:54:53,10:53:01
1,30-12-1899,30-12-1899,0,2,20170503002759,10:55:04,10:49:36
1,30-12-1899,30-12-1899,0,2,20170503005239,10:55:14,10:51:51
1,30-12-1899,30-12-1899,0,2,20170503003731,10:56:15,10:52:39
1,30-12-1899,30-12-1899,0,2,20170503001876,10:56:22,10:54:42
1,30-12-1899,30-12-1899,0,2,20170503004471,10:56:28,10:53:02
1,30-12-1899,30-12-1899,0,2,20170503006338,10:56:42,10:53:30
1,30-12-1899,30-12-1899,0,2,20170503006861,10:57:49,10:54:52
1,30-12-1899,30-12-1899,0,2,20170503004103,10:58:40,10:55:09
1,30-12-1899,30-12-1899,0,2,20170503008725,10:58:46,10:55:46
1,30-12-1899,30-12-1899,0,2,20170503005842,10:59:33,10:56:51
1,30-12-1899,30-12-1899,0,2,20170503007809,10:59:36,10:56:49
1,30-12-1899,30-12-1899,0,2,20170503002173,10:59:39,10:55:34
1,30-12-1899,30-12-1899,0,2,20170503007334,11:00:45,10:58:32
1,30-12-1899,30-12-1899,0,2,20170503005338,11:00:46,10:58:05
1,30-12-1899,30-12-1899,0,2,20170503001387,11:01:20,10:58:21
1,30-12-1899,30-12-1899,0,2,20170503001910,11:01:31,10:59:24
1,30-12-1899,30-12-1899,0,2,20170503009797,11:02:25,11:00:42
1,30-12-1899,30-12-1899,0,2,20170503005462,11:02:39,10:58:14
1,30-12-1899,30-12-1899,0,2,20170503003482,11:02:52,11:00:23
1,30-12-1899,30-12-1899,0,2,20170503007822,11:03:23,11:00:26
1,30-12-1899,30-12-1899,0,2,20170503001764,11:03:31,11:00:56
1,30-12-1899,30-12-1899,0,2,20170503006018,11:03:53,11:01:28
1,30-12-1899,30-12-1899,0,2,20170503004396,11:04:09,11:01:32
1,30-12-1899,30-12-1899,0,2,20170503006817,11:04:53,11:01:02
1,30-12-1899,30-12-1899,0,2,20170503001921,11:04:55,11:00:33
1,30-12-1899,30-12-1899,0,2,20170503002815,11:05:06,11:00:34
1,30-12-1899,30-12-1899,0,2,20170503007817,11:05:13,11:00:48
1,30-12-1899,30-12-1899,0,2,20170503009709,11:05:15,11:02:12
1,30-12-1899,30-12-1899,0,2,20170503003400,11:05:56,11:04:35
1,30-12-1899,30-12-1899,0,2,20170503003902,11:06:11,11:03:00
